IT_Load_kW,Outdoor_Temp_C,Indoor_Temp_C,Fan_Speed_RPM,Water_Flow_GPM
351.72184092240155,32.00233247287566,23.009139245983285,1039.1024032135147,515.7250589342177
369.32085262437465,36.671382591313716,21.39333605924943,1138.6518610515661,530.3349335951011
308.09182594545655,38.99161539631894,22.887308962459745,1273.7396262115121,460.13020251213936
339.6312043865621,31.05616433197099,24.034741233539023,1221.3403043665876,543.1940071899811
277.6376386850208,34.71848093733872,24.202856332370896,1080.013602754458,604.6671107040074
294.71966161436694,36.861741418270235,24.747059144553514,1467.8476648925366,522.6385028582545
252.39588880724168,31.980295156776773,23.469989241220034,1283.8111294394134,476.3339714065211
304.8415911893295,30.805604913630486,23.59724271009358,1396.5544290867927,473.3733744055796
392.2943208561382,34.290770650207996,25.255784252326364,1047.3026785065726,477.94115908060377
395.9926443081261,29.46709202107657,23.625076797004073,1460.397908797741,478.65858031738446
367.9537824873513,41.21820262887767,23.961104291291466,1485.6477913870026,596.6213671251926
340.0481330737679,39.27490361889967,22.339931850594304,1415.1445845687526,446.53287474580196
338.71814530414235,36.087154437715164,24.825952208925944,979.052362150186,578.4474028212186
356.59721199656394,33.52482417254287,25.743009694050077,1583.0911857584424,528.8351966846532
333.4763298429619,33.650743822779496,22.862835089125884,1269.1260581169893,448.9919160821638
335.2496280165988,35.62000422843819,23.78727369481622,1441.2632222195293,569.0091121594805
281.9356939925358,40.079087975379466,25.934274017636547,1460.7231867952594,494.74481276277163
283.97314152172214,31.144777204808012,24.618037215012997,1377.3284326205958,483.93781223765086
328.84242305773813,34.3577696193049,28.74976650588083,1455.1683803267983,452.88952605365586
301.6980095258855,37.25886321009756,22.44123774686186,1388.6970789278375,497.39153775810337
302.3374717642291,39.23456808914898,22.864683718761228,1261.798437026436,492.97024307287234
279.2802508372582,41.68152075524407,25.738212326375905,1042.5358030189884,551.4272650092481
290.5459351622706,28.39992802129535,25.924940513187057,1497.7939398821768,545.0771869027917
301.9890266215033,37.064990409574236,23.691743370246613,1255.6684410044684,538.7451321690213
275.1306402747288,33.514713453208905,23.968066109949188,1126.9597148979399,578.3776645209851
266.01480351934816,35.44217874071741,25.432078603904564,1431.458839134842,530.1546340631282
335.16946789708646,30.44918648329226,21.699681857434527,1114.281995933508,463.2687755505457
303.5113591326123,42.11921043993737,21.821563287069324,1118.131127987466,516.9080604631426
254.82856857903755,40.52449066564422,21.582765164761685,1091.2956231561202,565.0428730407026
336.42209104742125,38.98082511749917,24.37079183380578,1206.480571617514,547.2976516064124
351.40855495621656,36.866425949955726,26.070864997055136,1256.8888665050574,621.1696709771476
349.8150741160695,32.13752309547477,26.93065825905626,1411.2605242628363,463.936843693886
347.0184928549209,30.257419397139262,22.737934926262156,1243.3685421075968,450.7771933654417
249.38047253901902,33.8219284489312,25.355191063606515,1395.7478494044924,514.2488452028084
256.54492490071203,36.5931368240947,25.051076304465077,1421.9519948235784,537.3852794691104
250.05833546665434,37.97195323939201,22.14678188185812,1127.903070162545,580.7463582798833
315.62391743243035,30.943789037154986,23.33156696935123,1499.31794629563,515.3672814928028
360.5874382991481,34.552951252266354,30.0,1371.6827411601498,475.8769950374214
342.02054616025646,34.82804979842282,25.01862451003381,1042.4535011384633,556.4731951462439
286.52388716243564,35.77270701557771,24.861097989006673,995.4351348321787,439.7391839925583
301.5744792496077,29.656984709542147,22.376819684691934,1478.1537985777554,580.9150464060931
275.1364310645019,32.37825863760601,23.569584066281077,1553.108796804815,472.07035445273647
316.08389311357195,40.28771487482742,26.099415601792938,1098.2785807559046,481.8932091461504
403.54968254757665,39.49152974288932,25.88162128935777,1179.7278044748687,576.4498295117677
276.4495135562785,37.395500055151075,28.83311414839845,999.0838179147092,571.5342357869066
302.78329470318715,34.75160052020041,22.520910711902477,1296.7329734113314,535.9445285384346
276.7917622612104,37.470818114974065,22.89016051073009,1438.784475999429,471.11478460619196
392.36283650795986,35.38347237281574,23.996212184536365,1050.3007381139878,489.6782213570265
348.2085024233657,34.568704871700085,21.056059356667564,1386.2254459197052,456.63637001368096
287.31985792616626,32.91483989565105,24.32345236426039,949.5524587799454,437.497753702314
319.05941348457566,32.842444000797165,24.43319654790418,1346.7933368447261,611.4482526118608
345.3683238692721,35.55197619678005,25.07259854076252,1234.1064719453743,561.7019891387291
322.43244569855625,32.35795896901208,25.904679882081638,1429.7245453361168,420.8366476428085
377.17690741439463,33.817832621078416,24.99353840592096,1334.9254037044834,463.4943632509275
331.84172527660144,37.5307733840306,25.95532621614979,1334.18090901058,574.2943060480201
322.99774563721564,36.199232319692626,28.488134627240203,1140.8709645300155,488.61133766228716
313.52684591669964,37.98534610873793,22.54929344082274,1268.3482471419152,611.570674945845
352.1899252333399,36.11448119957421,21.990784655974437,1409.3667591801648,464.53055104418354
315.8068445466828,34.205853951430726,21.78203161503927,1485.162380394454,565.5426710085711
292.49011676364523,34.08873843181764,21.355377868921526,1146.4588584159658,550.049551513973
266.28149545756855,37.611044116702665,22.20650562514583,1492.4388317334337,538.3105490941166
407.5592519164379,30.4824559278848,25.08922828687475,1397.9989425669646,508.0536080108917
302.0664643809834,35.68209711346578,23.063017658899227,1404.852549291139,515.2400866719472
307.3849083260634,28.66829635593593,24.523684741379164,1107.9633511282902,463.92128104673805
408.10080651909186,35.75509132289823,23.78747805291632,1396.8430876881744,447.94379891018355
339.22125897031276,40.92902514211366,25.411360277569706,957.4868840987649,489.6400009568167
280.417227112157,36.70569466844562,21.560383846982994,1204.9541333973964,464.5156539192523
375.62527659332517,34.281836312517555,24.199982199863687,1412.3667920881392,511.905466731807
312.1282098503187,32.64984777035199,25.95740984523219,956.4267005761343,603.0109238345372
294.965644408388,31.349024992367852,25.77560022677897,1479.3560700601936,480.0252016964407
393.96792103882376,37.0318099743972,23.718706347330432,1019.2500841567335,511.21052430410305
313.634742768244,32.94944265806022,23.881465765971136,1291.613717923041,564.0548021308639
358.66319950262056,37.26029757712547,25.48573102842936,1470.0432967699126,500.7776840285313
356.0764092111622,29.94000867265374,24.899829496132956,1232.8314357963989,413.5884123483203
405.8216704448006,35.99833824563567,24.27961164119953,1186.4422521021531,458.69519871171264
291.57162349868815,30.321208639137776,24.444599600557662,1469.5495687700216,414.24008980391125
295.5584464236723,38.18484872594232,22.290080867047937,1483.946277892028,475.4300427957944
403.29373145583526,29.757256758116057,28.092055411438803,1422.6882061374708,577.7001082510745
341.7987827990379,35.99500313726944,21.507555887587785,1145.84391129953,636.3069782613004
280.64234452788764,34.40756234063219,26.460045390883558,1012.7716477790341,429.97929650975544
296.3682569011245,37.66308589921762,26.975705101230073,1044.87244392563,557.8774077995377
389.9418732963789,41.834086893519014,23.925181579649415,1454.6276269243392,526.8039311277354
366.7516762633068,39.03708701574162,24.112060680033157,1188.757633893048,443.5657583942372
306.5635745062929,38.385284265836695,24.671354084093128,1343.5130702256731,517.998775414361
364.34466869346056,38.46669062568196,28.027191560040414,1082.6914190050952,434.0829651093664
252.5713065241862,31.380532306486113,23.98319868402226,1466.5319600530854,488.3674425642161
328.0628901233917,33.185935957277835,24.642107758998613,1027.9869479988781,568.4853241952447
306.9865355030845,31.613679743053385,23.712621406864656,1134.0256882732704,597.300289346179
313.2151459497492,25.5832769941828,24.21995684185005,1314.6726152995273,549.5769769884773
309.6178897252868,32.85225855513681,21.39532481836808,1454.1545040159328,552.8166138093283
362.31984471269635,30.35046195651636,24.240612120174283,1400.1301104558208,444.09460950472794
264.62611403930117,34.17442467810105,23.187415485744733,1332.2167998689977,418.8084492696312
285.8861016997251,32.639196833075964,23.17252324873817,1437.8191363026551,524.0378463810745
245.1595036361298,36.16334014577759,25.956079019751016,1522.3260057711327,546.7572962335033
307.4323865510436,35.221824800895604,22.55981176193076,1104.8312639777178,442.0067689245546
375.85490743749614,40.08580166747155,26.142621392668882,1285.031537621775,449.0727603128717
235.8502412812395,37.20684089318813,23.086758977026566,1392.7016914619421,450.38529804884024
297.00105720703675,33.286729376756675,23.671259666077354,1046.179572588526,463.5832802016547
258.5106921402061,38.78356590366775,24.619610153275932,1146.3848147184103,559.7853376672103
325.0057136896267,26.990802902345113,24.19272222998963,1285.7933158077913,473.197986442908
299.2390323138804,30.658958210102902,25.36532874827582,1003.3691058231519,453.7374448666472
277.8260388101073,41.73052258704691,21.796701755423197,1448.3204524871162,542.7894558661496
292.9444590822175,39.2158049965502,26.187591818018014,1414.8050049162564,420.7594307660753
350.08001947245043,31.854400167036612,25.850319052084682,1305.5737226671718,475.67997266613395
321.16438240663393,39.63174598299093,23.03234357171148,1424.4316794982885,443.1003653624198
368.9896122311808,39.72311941534559,22.696739222333292,1218.3376065973653,473.349855486487
313.13049709913145,34.35562349984755,22.031950204450304,1057.2222069773466,543.7115828846534
369.62340056474557,32.06157198035259,22.434447237597578,1323.310304133485,565.3988208360306
325.4571229765922,34.663570626085914,25.200925706565247,1446.3139330199447,470.9138386329208
342.508567353064,31.951102269447365,26.51160509036902,1318.7313818319951,513.5144960741882
241.36040883164787,36.87966044437838,23.4098086767457,1284.5682203202384,481.32956049217347
326.16546481931346,33.113944666799156,23.9826319924909,1348.1728028287707,495.5571463861645
284.6001236427431,39.255056755219805,24.413384264440246,1363.7241202618434,558.087218208179
299.08024525333843,38.53546362472785,23.35158519104119,1129.7121763397101,548.5885330910035
372.18075508652726,27.075759778147876,22.132684619133077,1385.0185563412501,428.0461931049229
340.20947365525143,26.040686184385482,23.449548127310788,1085.4722296438747,547.7454932475508
